Cell Name;Cell_ID;BSC;Longitude_Sector;Latitude_Sector;CoverageType;Sector;SiteID;Market;Azimuth;HorizBeamwidth;VertBeamwidth;Technology;LAC;mcc;mnc;RF_Solution;expected_cell_range;antenna_id
TUN_0379_C01_420_1;3891;TN2BSC1;10.106506;36.787258;outdoor;1;389;;0;;;2G;10022;605;1;macro;591;1
TUN_0379_C01_420_2;3892;TN2BSC1;10.106506;36.787258;outdoor;2;389;;120;;;2G;10022;605;1;macro;602;1
TUN_0379_C01_420_3;3893;TN2BSC1;10.106506;36.787258;outdoor;3;389;;250;;;2G;10022;605;1;macro;669;1
BAR_0164_C01_121_1;11651;TN1BSC2;10.210867;36.734919;outdoor;1;1165;;0;;;2G;10018;605;1;macro;277;1
BAR_0164_C01_121_2;11652;TN1BSC2;10.210867;36.734919;outdoor;2;1165;;110;;;2G;10018;605;1;macro;261;1
BAR_0164_C01_121_3;11653;TN1BSC2;10.210867;36.734919;outdoor;3;1165;;230;;;2G;10018;605;1;macro;171;1
MON_0109_C03_416_1;43601;SO1BSC1;10.823814;35.566895;outdoor;1;4360;;40;;;2G;55202;605;1;macro;6118;1
MON_0109_C03_416_2;43602;SO1BSC1;10.823814;35.566895;outdoor;2;4360;;120;;;2G;55202;605;1;macro;3828;1
MON_0109_C03_416_3;43603;SO1BSC1;10.823814;35.566895;outdoor;3;4360;;210;;;2G;55202;605;1;macro;4091;1
MON_0109_C03_416_4;44731;SO1BSC1;10.823814;35.566895;outdoor;4;4360;;280;;;2G;55202;605;1;macro;2243;1
SOU_0089_C03_409_1;48401;SO1BSC1;10.394828;36.030678;outdoor;1;4840;;0;;;2G;55402;605;1;macro;3567;1
SOU_0089_C03_409_2;48402;SO1BSC1;10.394828;36.030678;outdoor;2;4840;;145;;;2G;55402;605;1;macro;7429;1
SOU_0089_C03_409_3;48403;SO1BSC1;10.394828;36.030678;outdoor;3;4840;;220;;;2G;55402;605;1;macro;6921;1
TUN_0333_C03_221_1;3431;TN2BSC1;10.0982;36.760925;outdoor;1;343;;10;;;2G;10011;605;1;macro;753;1
TUN_0333_C03_221_2;3432;TN2BSC1;10.0982;36.760925;outdoor;2;343;;100;;;2G;10011;605;1;macro;1445;1
TUN_0333_C03_221_3;3433;TN2BSC1;10.0982;36.760925;outdoor;3;343;;190;;;2G;10011;605;1;macro;954;1
TUN_0333_C03_221_4;7331;TN2BSC1;10.0982;36.760925;outdoor;4;343;;290;;;2G;10011;605;1;macro;817;1
MAN_0071_C02_121_1;13221;TN2BSC1;9.967514;36.757084;outdoor;1;1322;;90;;;2G;10015;605;1;macro;1627;1
MAN_0071_C02_121_2;13222;TN2BSC1;9.967514;36.757084;outdoor;2;1322;;220;;;2G;10015;605;1;macro;4129;1
MAN_0071_C02_121_3;13223;TN2BSC1;9.967514;36.757084;outdoor;3;1322;;300;;;2G;10015;605;1;macro;7182;1
KEF_0031_C02_121_1;27821;TN2BSC2;8.353852;35.856309;outdoor;1;2782;;0;;;2G;33301;605;1;macro;17774;1
KEF_0031_C02_121_2;27822;TN2BSC2;8.353852;35.856309;outdoor;2;2782;;80;;;2G;33301;605;1;macro;9209;1
KEF_0031_C02_121_3;27823;TN2BSC2;8.353852;35.856309;outdoor;3;2782;;150;;;2G;33301;605;1;macro;9263;1
KEF_0031_C02_121_4;29901;TN2BSC2;8.353852;35.856309;outdoor;4;2782;;295;;;2G;33301;605;1;macro;12000;1
MON_0015_C02_309_4;44701;SO1BSC1;10.71047222;35.77130556;outdoor;4;4266;;220;;;2G;55203;605;1;macro;1203;1
SOU_0111_C01_110_4;49601;SO1BSC1;10.2985278;35.9333056;outdoor;4;4862;;275;;;2G;55402;605;1;macro;1826;1
MAH_0075_C02_218_1;40761;SO1BSC1;10.867306;35.3389;outdoor;1;4076;;20;;;2G;55501;605;1;macro;6608;1
MAH_0075_C02_218_2;40762;SO1BSC1;10.867306;35.3389;outdoor;2;4076;;90;;;2G;55501;605;1;macro;8224;1
MAH_0075_C02_218_3;40763;SO1BSC1;10.867306;35.3389;outdoor;3;4076;;190;;;2G;55501;605;1;macro;10766;1
MAH_0075_C02_218_4;41501;SO1BSC1;10.867306;35.3389;outdoor;4;4076;;280;;;2G;55501;605;1;macro;5487;1
MAH_0090_C01_420_1;40911;SO1BSC2;10.431944;35.373639;outdoor;1;4091;;100;;;2G;55503;605;1;macro;9934;1
MAH_0090_C01_420_2;40912;SO1BSC2;10.431944;35.373639;outdoor;2;4091;;200;;;2G;55503;605;1;macro;7797;1
MAH_0090_C01_420_3;40913;SO1BSC2;10.431944;35.373639;outdoor;3;4091;;320;;;2G;55503;605;1;macro;10204;1
JEN_0073_C03_121_1;25741;TN2BSC2;8.809639;36.557417;outdoor;1;2574;;40;;;2G;22012;605;1;macro;13207;1
JEN_0073_C03_121_2;25742;TN2BSC2;8.809639;36.557417;outdoor;2;2574;;180;;;2G;22012;605;1;macro;6366;1
JEN_0073_C03_121_3;25743;TN2BSC2;8.809639;36.557417;outdoor;3;2574;;270;;;2G;22012;605;1;macro;5699;1
JEN_0071_C02_121_1;25721;TN2BSC2;8.785833;36.701389;outdoor;1;2572;;80;;;2G;22011;605;1;macro;15121;1
JEN_0071_C02_121_2;25722;TN2BSC2;8.785833;36.701389;outdoor;2;2572;;190;;;2G;22011;605;1;macro;3629;1
JEN_0071_C02_121_3;25723;TN2BSC2;8.785833;36.701389;outdoor;3;2572;;250;;;2G;22011;605;1;macro;11267;1
NAB_0210_C01_119_1;19611;TN1BSC2;10.907111;36.946944;outdoor;1;1961;;0;;;2G;22205;605;1;macro;7873;1
NAB_0210_C01_119_2;19612;TN1BSC2;10.907111;36.946944;outdoor;2;1961;;120;;;2G;22205;605;1;macro;3508;1
NAB_0210_C01_119_3;19613;TN1BSC2;10.907111;36.946944;outdoor;3;1961;;270;;;2G;22205;605;1;macro;3806;1
SBO_0068_C02_218_1;38191;SO1BSC2;9.451781;34.658911;outdoor;1;3819;;0;;;2G;44301;605;1;macro;6978;1
SBO_0068_C02_218_2;38192;SO1BSC2;9.451781;34.658911;outdoor;2;3819;;80;;;2G;44301;605;1;macro;7559;1
SBO_0068_C02_218_3;38193;SO1BSC2;9.451781;34.658911;outdoor;3;3819;;185;;;2G;44301;605;1;macro;8963;1
SBO_0068_C02_218_4;39871;SO1BSC2;9.451781;34.658911;outdoor;4;3819;;275;;;2G;44301;605;1;macro;8456;1
MAH_0020_C06_110_1;40211;SO1BSC2;11.1291007;35.2421;outdoor;1;4021;;60;;;2G;55503;605;1;macro;631;1
MAH_0020_C06_110_2;40212;SO1BSC2;11.1291007;35.2421;outdoor;2;4021;;180;;;2G;55503;605;1;macro;989;1
MAH_0020_C06_110_3;40213;SO1BSC2;11.1291007;35.2421;outdoor;3;4021;;300;;;2G;55503;605;1;macro;842;1
SBO_0067_C02_218_1;38181;SO1BSC2;9.355639;35.462194;outdoor;1;3818;;120;;;2G;44301;605;1;macro;7066;1
SBO_0067_C02_218_2;38182;SO1BSC2;9.355639;35.462194;outdoor;2;3818;;195;;;2G;44301;605;1;macro;9649;1
SBO_0067_C02_218_3;38183;SO1BSC2;9.355639;35.462194;outdoor;3;3818;;320;;;2G;44301;605;1;macro;12540;1
ARI_0185_C01_221_1;9361;TN2BSC1;10.1077194;36.8633333;outdoor;1;936;;30;;;2G;10014;605;1;macro;487;1
ARI_0185_C01_221_2;9362;TN2BSC1;10.1077194;36.8633333;outdoor;2;936;;140;;;2G;10014;605;1;macro;2120;1
ARI_0185_C01_221_3;9363;TN2BSC1;10.1077194;36.8633333;outdoor;3;936;;310;;;2G;10014;605;1;macro;454;1
BIZ_0123_C01_212_1;16241;TN2BSC2;9.118982;37.147017;outdoor;1;1624;;25;;;2G;22102;605;1;macro;7543;1
BIZ_0123_C01_212_2;16242;TN2BSC2;9.118982;37.147017;outdoor;2;1624;;120;;;2G;22102;605;1;macro;4195;1
BIZ_0123_C01_212_3;16243;TN2BSC2;9.118982;37.147017;outdoor;3;1624;;200;;;2G;22102;605;1;macro;5268;1
MAN_0065_C01_221_1;13161;TN2BSC1;9.829139;36.69095;outdoor;1;1316;;82;;;2G;10015;605;1;macro;2917;1
MAN_0065_C01_221_2;13162;TN2BSC1;9.829139;36.69095;outdoor;2;1316;;185;;;2G;10015;605;1;macro;4843;1
MAN_0065_C01_221_3;13163;TN2BSC1;9.829139;36.69095;outdoor;3;1316;;270;;;2G;10015;605;1;macro;1433;1
NAB_0197_C01_221_1;19481;TN1BSC2;10.97156;36.791889;outdoor;1;1948;;110;;;2G;22201;605;1;macro;842;1
NAB_0197_C01_221_2;19482;TN1BSC2;10.97156;36.791889;outdoor;2;1948;;225;;;2G;22201;605;1;macro;1577;1
NAB_0197_C01_221_3;19483;TN1BSC2;10.97156;36.791889;outdoor;3;1948;;300;;;2G;22201;605;1;macro;1196;1
NAB_0228_C01_420_1;28671;TN1BSC2;10.7785;36.753694;outdoor;1;1979;;30;;;2G;22205;605;1;macro;5060;1
NAB_0228_C01_420_2;28672;TN1BSC2;10.7785;36.753694;outdoor;2;1979;;120;;;2G;22205;605;1;macro;6597;1
NAB_0228_C01_420_3;28673;TN1BSC2;10.7785;36.753694;outdoor;3;1979;;200;;;2G;22205;605;1;macro;2699;1
NAB_0228_C01_420_4;28661;TN1BSC2;10.7785;36.753694;outdoor;4;1979;;320;;;2G;22205;605;1;macro;2458;1
SBO_0060_C03_218_1;38111;SO1BSC2;9.925842;34.789397;outdoor;1;3811;;10;;;2G;44301;605;1;macro;8778;1
SBO_0060_C03_218_2;38112;SO1BSC2;9.925842;34.789397;outdoor;2;3811;;130;;;2G;44301;605;1;macro;6488;1
SBO_0060_C03_218_3;38113;SO1BSC2;9.925842;34.789397;outdoor;3;3811;;300;;;2G;44301;605;1;macro;9198;1
SBO_0073_C04_218_1;38161;SO1BSC2;9.284444;34.89775;outdoor;1;3816;;20;;;2G;44301;605;1;macro;7122;1
SBO_0073_C04_218_2;38162;SO1BSC2;9.284444;34.89775;outdoor;2;3816;;120;;;2G;44301;605;1;macro;10934;1
SBO_0073_C04_218_3;38163;SO1BSC2;9.284444;34.89775;outdoor;3;3816;;300;;;2G;44301;605;1;macro;8275;1
BIZ_0108_C01_215_1;16091;TN2BSC2;9.860126;37.331215;outdoor;1;1609;;120;;;2G;22101;605;1;macro;10055;1
BIZ_0008_C02_409_4;17331;TN2BSC2;9.913323;37.233681;outdoor;4;1509;;90;;;2G;22101;605;1;macro;968;1
BIZ_0104_C03_214_1;16051;TN2BSC2;9.855659;37.278286;outdoor;1;1605;;55;;;2G;22101;605;1;macro;161;1
BIZ_0104_C03_214_2;16052;TN2BSC2;9.855659;37.278286;outdoor;2;1605;;130;;;2G;22101;605;1;macro;452;1
BIZ_0104_C03_214_3;16053;TN2BSC2;9.855659;37.278286;outdoor;3;1605;;330;;;2G;22101;605;1;macro;655;1
BIZ_0116_C02_216_1;16171;TN2BSC2;9.861556;37.289944;outdoor;1;1617;;60;;;2G;22101;605;1;macro;293;1
BIZ_0116_C02_216_2;16172;TN2BSC2;9.861556;37.289944;outdoor;2;1617;;130;;;2G;22101;605;1;macro;598;1
BIZ_0116_C02_216_3;16173;TN2BSC2;9.861556;37.289944;outdoor;3;1617;;250;;;2G;22101;605;1;macro;262;1
SOU_0174_C01_318_1;49251;SO1BSC1;10.645947;35.819117;outdoor;1;4925;;160;;;2G;55403;605;1;macro;-;1
SOU_0174_C01_318_2;49252;SO1BSC1;10.645947;35.819117;outdoor;2;4925;;350;;;2G;55403;605;1;macro;-;1
SOU_0152_C01_217_1;49031;SO1BSC1;10.259417;36.086542;outdoor;1;4903;;70;;;2G;55402;605;1;macro;4933;1
SOU_0152_C01_217_2;49032;SO1BSC1;10.259417;36.086542;outdoor;2;4903;;140;;;2G;55402;605;1;macro;6777;1
SOU_0152_C01_217_3;49033;SO1BSC1;10.259417;36.086542;outdoor;3;4903;;220;;;2G;55402;605;1;macro;4445;1
SOU_0152_C01_217_4;49571;SO1BSC1;10.259417;36.086542;outdoor;4;4903;;325;;;2G;55402;605;1;macro;5284;1
MAH_0040_C02_310_4;42281;SO1BSC1;10.90350833;35.45993056;outdoor;4;4041;;160;;;2G;55501;605;1;macro;6664;1
KAI_0048_C02_121_1;32991;SO1BSC2;10.03;35.2459;outdoor;1;3299;;10;;;2G;44103;605;1;macro;4845;1
KAI_0048_C02_121_2;32992;SO1BSC2;10.03;35.2459;outdoor;2;3299;;170;;;2G;44103;605;1;macro;7425;1
KAI_0048_C02_121_3;32993;SO1BSC2;10.03;35.2459;outdoor;3;3299;;290;;;2G;44103;605;1;macro;6380;1
BEJ_0037_C04_212_1;22881;TN2BSC2;9.17906945;36.71785834;outdoor;1;2288;;15;;;2G;33101;605;1;macro;-;1
BEJ_0037_C04_212_3;22883;TN2BSC2;9.17906945;36.71785834;outdoor;3;2288;;170;;;2G;33101;605;1;macro;497;1
KEF_0035_C03_116_1;27861;TN2BSC2;8.70999;36.17955;outdoor;1;2786;;50;;;2G;33301;605;1;macro;87;1
KEF_0035_C03_116_2;27862;TN2BSC2;8.70999;36.17955;outdoor;2;2786;;220;;;2G;33301;605;1;macro;970;1
KEF_0035_C03_116_3;27863;TN2BSC2;8.70999;36.17955;outdoor;3;2786;;310;;;2G;33301;605;1;macro;437;1
SBO_0032_C01_214_1;37831;SO1BSC2;9.487786111;35.03643333;outdoor;1;3783;;50;;;2G;44301;605;1;macro;777;1
SBO_0032_C01_214_2;37832;SO1BSC2;9.487786111;35.03643333;outdoor;2;3783;;180;;;2G;44301;605;1;macro;497;1
SBO_0032_C01_214_3;37833;SO1BSC2;9.487786111;35.03643333;outdoor;3;3783;;285;;;2G;44301;605;1;macro;215;1
BEJ_0073_C01_221_1;23241;TN2BSC2;9.110481;36.956853;outdoor;1;2324;;30;;;2G;33101;605;1;macro;6880;1
BEJ_0073_C01_221_2;23242;TN2BSC2;9.110481;36.956853;outdoor;2;2324;;190;;;2G;33101;605;1;macro;3973;1
BEJ_0073_C01_221_3;23243;TN2BSC2;9.110481;36.956853;outdoor;3;2324;;270;;;2G;33101;605;1;macro;5276;1
SOU_0076_C01_309_4;49591;SO1BSC1;10.4915;35.93764;outdoor;4;4827;;215;;;2G;55402;605;1;macro;5320;1
SOU_0107_C01_310_4;49581;SO1BSC1;10.57985;35.66302;outdoor;4;4858;;160;;;2G;55401;605;1;macro;939;1
MED_0151_C02_419_1;61521;SO1BSC3;10.436111;33.457667;outdoor;1;6152;;30;;;2G;55602;605;1;macro;9076;1
MED_0151_C02_419_2;61522;SO1BSC3;10.436111;33.457667;outdoor;2;6152;;125;;;2G;55602;605;1;macro;6284;1
MED_0151_C02_419_3;61523;SO1BSC3;10.436111;33.457667;outdoor;3;6152;;325;;;2G;55602;605;1;macro;6629;1
BEJ_0072_C01_221_1;23231;TN2BSC2;9.67344;36.5697;outdoor;1;2323;;80;;;2G;33101;605;1;macro;10061;1
BEJ_0072_C01_221_2;23232;TN2BSC2;9.67344;36.5697;outdoor;2;2323;;240;;;2G;33101;605;1;macro;10089;1
BEJ_0072_C01_221_3;23233;TN2BSC2;9.67344;36.5697;outdoor;3;2323;;320;;;2G;33101;605;1;macro;14966;1
BEJ_0070_C01_221_1;23211;TN2BSC2;9.025561;36.876405;outdoor;1;2321;;30;;;2G;33101;605;1;macro;5569;1
BEJ_0070_C01_221_2;23212;TN2BSC2;9.025561;36.876405;outdoor;2;2321;;155;;;2G;33101;605;1;macro;5108;1
BEJ_0070_C01_221_3;23213;TN2BSC2;9.025561;36.876405;outdoor;3;2321;;224;;;2G;33101;605;1;macro;4054;1
ARI_0016_C04_309_4;9421;TN1BSC1;10.206861;36.88356;outdoor;4;767;;130;;;2G;10003;605;1;macro;-;1
MAN_0003_C02_309_4;14811;TN2BSC1;10.06236111;36.8245;outdoor;4;1254;;200;;;2G;10022;605;1;macro;-;1
MON_0098_C04_214_1;43491;SO1BSC1;10.891389;35.643333;outdoor;1;4349;;0;;;2G;55202;605;1;macro;374;1
MON_0098_C04_214_2;43492;SO1BSC1;10.891389;35.643333;outdoor;2;4349;;120;;;2G;55202;605;1;macro;951;1
MON_0098_C04_214_3;43493;SO1BSC1;10.891389;35.643333;outdoor;3;4349;;250;;;2G;55202;605;1;macro;523;1
MON_0128_C02_121_1;43791;SO1BSC1;10.911639;35.524389;outdoor;1;4379;;5;;;2G;55501;605;1;macro;7031;1
MON_0128_C02_121_2;43792;SO1BSC1;10.911639;35.524389;outdoor;2;4379;;115;;;2G;55501;605;1;macro;4075;1
MON_0128_C02_121_3;43793;SO1BSC1;10.911639;35.524389;outdoor;3;4379;;220;;;2G;55501;605;1;macro;2263;1
MAH_0042_C01_310_4;42231;SO1BSC1;10.93779722;35.37429444;outdoor;4;4043;;185;;;2G;55501;605;1;macro;4687;1
NAB_0148_C01_114_1;18991;TN1BSC2;10.44813056;36.71646389;outdoor;1;1899;;260;;;2G;22205;605;1;macro;-;1
SBO_0057_C01_217_1;38081;SO1BSC2;9.66257;34.851112;outdoor;1;3808;;30;;;2G;44301;605;1;macro;6026;1
SBO_0057_C01_217_2;38082;SO1BSC2;9.66257;34.851112;outdoor;2;3808;;105;;;2G;44301;605;1;macro;8201;1
SBO_0057_C01_217_3;38083;SO1BSC2;9.66257;34.851112;outdoor;3;3808;;180;;;2G;44301;605;1;macro;5926;1
GAF_0072_C01_121_1;50731;SO1BSC3;8.462442;34.667279;outdoor;1;5073;;135;;;2G;55101;605;1;macro;5444;1
GAF_0072_C01_121_2;50732;SO1BSC3;8.462442;34.667279;outdoor;2;5073;;220;;;2G;55101;605;1;macro;4293;1
GAF_0072_C01_121_3;50733;SO1BSC3;8.462442;34.667279;outdoor;3;5073;;290;;;2G;55101;605;1;macro;3605;1
GAF_0055_C03_217_1;50561;SO1BSC3;9.156728;34.643481;outdoor;1;5056;;65;;;2G;55101;605;1;macro;3742;1
GAF_0055_C03_217_2;50562;SO1BSC3;9.156728;34.643481;outdoor;2;5056;;160;;;2G;55101;605;1;macro;3679;1
GAF_0055_C03_217_3;50563;SO1BSC3;9.156728;34.643481;outdoor;3;5056;;290;;;2G;55101;605;1;macro;3555;1
BIZ_0026_C01_409_4;17311;TN2BSC2;9.77738889;37.14975;outdoor;4;1527;;80;;;2G;22102;605;1;macro;358;1
NAB_0148_C01_114_2;18992;TN1BSC2;10.44813056;36.71646389;outdoor;2;1899;;350;;;2G;22205;605;1;macro;-;1
NAB_0148_C01_114_3;18993;TN1BSC2;10.44813056;36.71646389;outdoor;3;1899;;40;;;2G;22205;605;1;macro;-;1
NAB_0148_C03_321_1;18991;TN1BSC2;10.445569;36.722255;outdoor;1;1899;;80;;;2G;22205;605;1;macro;1586;1
BIZ_0108_C01_215_2;16092;TN2BSC2;9.860126;37.331215;outdoor;2;1609;;190;;;2G;22101;605;1;macro;964;1
BIZ_0117_C02_216_1;16181;TN2BSC2;9.862767;37.284628;outdoor;1;1618;;10;;;2G;22101;605;1;macro;307;1
BIZ_0117_C02_216_2;16182;TN2BSC2;9.862767;37.284628;outdoor;2;1618;;180;;;2G;22101;605;1;macro;138;1
BIZ_0117_C02_216_3;16183;TN2BSC2;9.862767;37.284628;outdoor;3;1618;;250;;;2G;22101;605;1;macro;597;1
BEJ_0058_C02_221_1;23091;TN2BSC2;9.54644;36.5159;outdoor;1;2309;;20;;;2G;33101;605;1;macro;18904;1
BEJ_0058_C02_221_2;23092;TN2BSC2;9.54644;36.5159;outdoor;2;2309;;85;;;2G;33101;605;1;macro;12490;1
BEJ_0058_C02_221_3;23093;TN2BSC2;9.54644;36.5159;outdoor;3;2309;;220;;;2G;33101;605;1;macro;14983;1
SFA_0024_C02_309_4;47031;SO1BSC2;10.79388889;34.79255556;outdoor;4;4525;;310;;;2G;55306;605;1;macro;626;1
BIZ_0065_C02_221_1;15661;TN2BSC2;9.7924166;37.3207778;outdoor;1;1566;;50;;;2G;22101;605;1;macro;14532;1
BIZ_0065_C02_221_2;15662;TN2BSC2;9.7924166;37.3207778;outdoor;2;1566;;135;;;2G;22101;605;1;macro;4271;1
BIZ_0065_C02_221_3;15663;TN2BSC2;9.7924166;37.3207778;outdoor;3;1566;;215;;;2G;22101;605;1;macro;3338;1
BIZ_0065_C02_221_4;17111;TN2BSC2;9.7924166;37.3207778;outdoor;4;1566;;290;;;2G;22101;605;1;macro;13467;1
BIZ_0127_C02_121_1;16281;TN2BSC2;9.336151;36.953087;outdoor;1;1628;;80;;;2G;22102;605;1;macro;4735;1
BIZ_0127_C02_121_2;16282;TN2BSC2;9.336151;36.953087;outdoor;2;1628;;150;;;2G;22102;605;1;macro;5969;1
BIZ_0127_C02_121_3;16283;TN2BSC2;9.336151;36.953087;outdoor;3;1628;;300;;;2G;22102;605;1;macro;4696;1
BEJ_0061_C03_221_1;23121;TN2BSC2;9.686731;36.473986;outdoor;1;2312;;0;;;2G;33101;605;1;macro;-;1
BEJ_0061_C03_221_2;23122;TN2BSC2;9.686731;36.473986;outdoor;2;2312;;90;;;2G;33101;605;1;macro;-;1
BEJ_0061_C03_221_3;23123;TN2BSC2;9.686731;36.473986;outdoor;3;2312;;260;;;2G;33101;605;1;macro;-;1
MON_0104_C04_415_1;43551;SO1BSC1;10.695694;35.496347;outdoor;1;4355;;20;;;2G;55501;605;1;macro;2627;1
MON_0104_C04_415_2;43552;SO1BSC1;10.695694;35.496347;outdoor;2;4355;;160;;;2G;55501;605;1;macro;5329;1
MON_0104_C04_415_3;43553;SO1BSC1;10.695694;35.496347;outdoor;3;4355;;250;;;2G;55501;605;1;macro;6737;1
MON_0095_C05_214_1;43461;SO1BSC1;10.817528;35.705947;outdoor;1;4346;;0;;;2G;55204;605;1;macro;1301;1
MON_0095_C05_214_2;43462;SO1BSC1;10.817528;35.705947;outdoor;2;4346;;90;;;2G;55204;605;1;macro;1271;1
MON_0095_C05_214_3;43463;SO1BSC1;10.817528;35.705947;outdoor;3;4346;;270;;;2G;55204;605;1;macro;5296;1
KAI_0083_C01_221_1;33341;SO1BSC2;10.1803;36.0202;outdoor;1;3334;;40;;;2G;44102;605;1;macro;4292;1
KAI_0083_C01_221_2;33342;SO1BSC2;10.1803;36.0202;outdoor;2;3334;;130;;;2G;44102;605;1;macro;5182;1
KAI_0083_C01_221_3;33343;SO1BSC2;10.1803;36.0202;outdoor;3;3334;;320;;;2G;44102;605;1;macro;10436;1
KAI_0072_C02_221_1;33231;SO1BSC2;9.3805;35.6501;outdoor;1;3323;;75;;;2G;44103;605;1;macro;14240;1
KAI_0072_C02_221_2;33232;SO1BSC2;9.3805;35.6501;outdoor;2;3323;;170;;;2G;44103;605;1;macro;13600;1
KAI_0072_C02_221_3;33233;SO1BSC2;9.3805;35.6501;outdoor;3;3323;;310;;;2G;44103;605;1;macro;9799;1
MAH_0092_C02_121_1;40931;SO1BSC1;10.98165;35.412558;outdoor;1;4093;;60;;;2G;55501;605;1;macro;1420;1
MAH_0092_C02_121_2;40932;SO1BSC1;10.98165;35.412558;outdoor;2;4093;;135;;;2G;55501;605;1;macro;6560;1
MAH_0092_C02_121_3;40933;SO1BSC1;10.98165;35.412558;outdoor;3;4093;;350;;;2G;55501;605;1;macro;4273;1
SBO_0055_C01_217_1;38061;SO1BSC2;9.507868;35.276509;outdoor;1;3806;;80;;;2G;44301;605;1;macro;8562;1
SBO_0055_C01_217_2;38062;SO1BSC2;9.507868;35.276509;outdoor;2;3806;;155;;;2G;44301;605;1;macro;6609;1
SBO_0055_C01_217_3;38063;SO1BSC2;9.507868;35.276509;outdoor;3;3806;;225;;;2G;44301;605;1;macro;8621;1
JEN_0084_C01_221_1;25851;TN2BSC2;9.000937;36.692858;outdoor;1;2585;;140;;;2G;22012;605;1;macro;-;1
JEN_0084_C01_221_2;25852;TN2BSC2;9.000937;36.692858;outdoor;2;2585;;230;;;2G;22012;605;1;macro;-;1
JEN_0084_C01_221_3;25853;TN2BSC2;9.000937;36.692858;outdoor;3;2585;;320;;;2G;22012;605;1;macro;-;1
JEN_0084_C01_221_4;27441;TN2BSC2;9.000937;36.692858;outdoor;4;2585;;70;;;2G;22012;605;1;macro;-;1
BAR_0131_C02_221_1;11321;TN1BSC2;10.2656;36.6683;outdoor;1;1132;;70;;;2G;10021;605;1;macro;1471;1
BAR_0131_C02_221_2;11322;TN1BSC2;10.2656;36.6683;outdoor;2;1132;;210;;;2G;10021;605;1;macro;864;1
BAR_0131_C02_221_3;11323;TN1BSC2;10.2656;36.6683;outdoor;3;1132;;330;;;2G;10021;605;1;macro;2797;1
BAR_0152_C03_221_1;11531;TN1BSC1;10.226286;36.780381;outdoor;1;1153;;30;;;2G;10005;605;1;macro;124;1
BAR_0152_C03_221_2;11532;TN1BSC1;10.226286;36.780381;outdoor;2;1153;;140;;;2G;10005;605;1;macro;292;1
BAR_0152_C03_221_3;11533;TN1BSC1;10.226286;36.780381;outdoor;3;1153;;230;;;2G;10005;605;1;macro;2216;1
BAR_0178_C01_221_1;11971;TN1BSC2;10.235307;36.627412;outdoor;1;1197;;40;;;2G;10021;605;1;macro;4147;1
BAR_0178_C01_221_2;11972;TN1BSC2;10.235307;36.627412;outdoor;2;1197;;260;;;2G;10021;605;1;macro;5731;1
BAR_0178_C01_221_3;11973;TN1BSC2;10.235307;36.627412;outdoor;3;1197;;335;;;2G;10021;605;1;macro;4092;1
SBO_0037_C01_415_1;37881;SO1BSC2;9.607775;35.212719;outdoor;1;3788;;0;;;2G;44301;605;1;macro;8328;1
SBO_0037_C01_415_2;37882;SO1BSC2;9.607775;35.212719;outdoor;2;3788;;150;;;2G;44301;605;1;macro;4961;1
SBO_0037_C01_415_3;37883;SO1BSC2;9.607775;35.212719;outdoor;3;3788;;220;;;2G;44301;605;1;macro;3550;1
SBO_0056_C01_217_1;38071;SO1BSC2;9.800333333;34.94884444;outdoor;1;3807;;60;;;2G;44301;605;1;macro;6897;1
SBO_0056_C01_217_2;38072;SO1BSC2;9.800333333;34.94884444;outdoor;2;3807;;150;;;2G;44301;605;1;macro;14409;1
SBO_0056_C01_217_3;38073;SO1BSC2;9.800333333;34.94884444;outdoor;3;3807;;220;;;2G;44301;605;1;macro;6248;1
SBO_0063_C02_218_1;38141;SO1BSC2;9.342786111;34.77997778;outdoor;1;3814;;65;;;2G;44301;605;1;macro;11892;1
SBO_0063_C02_218_2;38142;SO1BSC2;9.342786111;34.77997778;outdoor;2;3814;;245;;;2G;44301;605;1;macro;2662;1
SBO_0063_C02_218_3;38143;SO1BSC2;9.342786111;34.77997778;outdoor;3;3814;;350;;;2G;44301;605;1;macro;9014;1
KAI_0078_C01_221_1;33291;SO1BSC2;9.979167;35.67501;outdoor;1;3329;;30;;;2G;44102;605;1;macro;5048;1
KAI_0078_C01_221_2;33292;SO1BSC2;9.979167;35.67501;outdoor;2;3329;;120;;;2G;44102;605;1;macro;6187;1
KAI_0078_C01_221_3;33293;SO1BSC2;9.979167;35.67501;outdoor;3;3329;;210;;;2G;44102;605;1;macro;3359;1
KAI_0085_C01_221_1;33361;SO1BSC2;10.0636;35.4391;outdoor;1;3336;;0;;;2G;44103;605;1;macro;5218;1
KAI_0085_C01_221_2;33362;SO1BSC2;10.0636;35.4391;outdoor;2;3336;;130;;;2G;44103;605;1;macro;2919;1
KAI_0085_C01_221_3;33363;SO1BSC2;10.0636;35.4391;outdoor;3;3336;;260;;;2G;44103;605;1;macro;6271;1
KAI_0076_C05_221_1;33271;SO1BSC2;9.687078;36.033797;outdoor;1;3327;;60;;;2G;44103;605;1;macro;6546;1
KAI_0076_C05_221_2;33272;SO1BSC2;9.687078;36.033797;outdoor;2;3327;;130;;;2G;44103;605;1;macro;7866;1
KAI_0076_C05_221_3;33273;SO1BSC2;9.687078;36.033797;outdoor;3;3327;;200;;;2G;44103;605;1;macro;14084;1
