CellName;Cell_ID;BSC;BSC_ID;Latitude_Sector;Longitude_Sector;CoverageType;Sector;SiteID;Market;Azimuth;HorizBeamwidth;VertBeamwidth;Technology;LAC;SAC;eNodeBID;Downtilt;Electrical_DownTilt;mcc;mnc;RF_Solution;expected_cell_range;antenna_id
ARI_0033_C09_309_u6;7846;TN2RNC1;111;36.8319722;10.1189167;outdoor;3;784;;310;;;3G;10019;15346;;;;605;1;macro;977;1
ARI_0033_C09_309_v7;7847;TN2RNC1;111;36.8319722;10.1189167;outdoor;1;784;;80;;;3G;10019;15347;;;;605;1;macro;881;1
ARI_0033_C09_309_v8;7848;TN2RNC1;111;36.8319722;10.1189167;outdoor;2;784;;200;;;3G;10019;15348;;;;605;1;macro;1044;1
ARI_0033_C09_309_v9;7849;TN2RNC1;111;36.8319722;10.1189167;outdoor;3;784;;310;;;3G;10019;15349;;;;605;1;macro;977;1
ARI_0034_C02_309_s4;9894;TN2RNC1;111;36.85825;10.16202;outdoor;1;785;;92;;;3G;10014;17394;;;;605;1;macro;936;1
ARI_0034_C02_309_u4;7854;TN2RNC1;111;36.85825;10.16202;outdoor;1;785;;70;;;3G;10014;15354;;;;605;1;macro;936;1
ARI_0034_C02_309_u5;7855;TN2RNC1;111;36.85825;10.16202;outdoor;2;785;;170;;;3G;10014;15355;;;;605;1;macro;1209;1
ARI_0034_C02_309_u6;7856;TN2RNC1;111;36.85825;10.16202;outdoor;3;785;;290;;;3G;10014;15356;;;;605;1;macro;813;1
ARI_0034_C02_309_v7;7857;TN2RNC1;111;36.85825;10.16202;outdoor;1;785;;70;;;3G;10014;15357;;;;605;1;macro;936;1
ARI_0034_C02_309_v8;7858;TN2RNC1;111;36.85825;10.16202;outdoor;2;785;;170;;;3G;10014;15358;;;;605;1;macro;1209;1
ARI_0034_C02_309_v9;7859;TN2RNC1;111;36.85825;10.16202;outdoor;3;785;;290;;;3G;10014;15359;;;;605;1;macro;813;1
ARI_0035_C01_309_q4;9824;TN2RNC1;111;36.84977778;10.12538889;outdoor;4;786;;190;;;3G;10014;17324;;;;605;1;macro;719;1
ARI_0035_C01_309_r7;9827;TN2RNC1;111;36.84977778;10.12538889;outdoor;4;786;;190;;;3G;10014;17327;;;;605;1;macro;719;1
ARI_0035_C01_309_u4;7864;TN2RNC1;111;36.84977778;10.12538889;outdoor;1;786;;0;;;3G;10014;15364;;;;605;1;macro;829;1
ARI_0035_C01_309_u5;7865;TN2RNC1;111;36.84977778;10.12538889;outdoor;2;786;;100;;;3G;10014;15365;;;;605;1;macro;390;1
ARI_0035_C01_309_u6;7866;TN2RNC1;111;36.84977778;10.12538889;outdoor;3;786;;280;;;3G;10014;15366;;;;605;1;macro;943;1
ARI_0035_C01_309_v7;7867;TN2RNC1;111;36.84977778;10.12538889;outdoor;1;786;;0;;;3G;10014;15367;;;;605;1;macro;829;1
ARI_0035_C01_309_v8;7868;TN2RNC1;111;36.84977778;10.12538889;outdoor;2;786;;100;;;3G;10014;15368;;;;605;1;macro;390;1
ARI_0035_C01_309_v9;7869;TN2RNC1;111;36.84977778;10.12538889;outdoor;3;786;;280;;;3G;10014;15369;;;;605;1;macro;943;1
ARI_0036_C02_309_q4;9994;TN2RNC1;111;36.86477778;10.20772222;outdoor;4;787;;230;;;3G;10016;17494;;;;605;1;macro;1770;1
ARI_0036_C02_309_r7;9997;TN2RNC1;111;36.86477778;10.20772222;outdoor;4;787;;230;;;3G;10016;17497;;;;605;1;macro;1770;1
ARI_0036_C02_309_s5;9875;TN2RNC1;111;36.86477778;10.20772222;outdoor;2;787;;152;;;3G;10016;17375;;;;605;1;macro;653;1
ARI_0036_C02_309_u4;7874;TN2RNC1;111;36.86477778;10.20772222;outdoor;1;787;;30;;;3G;10016;15374;;;;605;1;macro;462;1
ARI_0036_C02_309_u5;7875;TN2RNC1;111;36.86477778;10.20772222;outdoor;2;787;;130;;;3G;10016;15375;;;;605;1;macro;653;1
ARI_0036_C02_309_u6;7876;TN2RNC1;111;36.86477778;10.20772222;outdoor;3;787;;310;;;3G;10016;15376;;;;605;1;macro;765;1
ARI_0036_C02_309_v7;7877;TN2RNC1;111;36.86477778;10.20772222;outdoor;1;787;;30;;;3G;10016;15377;;;;605;1;macro;174;1
ARI_0036_C02_309_v8;7878;TN2RNC1;111;36.86477778;10.20772222;outdoor;2;787;;130;;;3G;10016;15378;;;;605;1;macro;653;1
ARI_0036_C02_309_v9;7879;TN2RNC1;111;36.86477778;10.20772222;outdoor;3;787;;310;;;3G;10016;15379;;;;605;1;macro;-;1
ARI_0038_C01_309_q4;9934;TN2RNC1;111;36.86627778;10.22063889;outdoor;4;789;;0;;;3G;10016;17434;;;;605;1;macro;-;1
ARI_0038_C01_309_r7;9937;TN2RNC1;111;36.86627778;10.22063889;outdoor;4;789;;0;;;3G;10016;17437;;;;605;1;macro;-;1
ARI_0038_C01_309_u4;7894;TN2RNC1;111;36.86627778;10.22063889;outdoor;1;789;;60;;;3G;10016;15394;;;;605;1;macro;1300;1
ARI_0038_C01_309_u5;7895;TN2RNC1;111;36.86627778;10.22063889;outdoor;2;789;;230;;;3G;10016;15395;;;;605;1;macro;895;1
ARI_0038_C01_309_u6;7896;TN2RNC1;111;36.86627778;10.22063889;outdoor;3;789;;300;;;3G;10016;15396;;;;605;1;macro;366;1
ARI_0038_C01_309_v7;7897;TN2RNC1;111;36.86627778;10.22063889;outdoor;1;789;;60;;;3G;10016;15397;;;;605;1;macro;1300;1
ARI_0038_C01_309_v8;7898;TN2RNC1;111;36.86627778;10.22063889;outdoor;2;789;;230;;;3G;10016;15398;;;;605;1;macro;895;1
ARI_0038_C01_309_v9;7899;TN2RNC1;111;36.86627778;10.22063889;outdoor;3;789;;300;;;3G;10016;15399;;;;605;1;macro;-;1
ARI_0039_C01_309_u4;7904;TN1RNC1;1;36.878417;10.269139;outdoor;1;790;;30;;;3G;10003;15404;;;;605;1;macro;856;1
ARI_0039_C01_309_u5;7905;TN1RNC1;1;36.878417;10.269139;outdoor;2;790;;130;;;3G;10003;15405;;;;605;1;macro;760;1
ARI_0039_C01_309_u6;7906;TN1RNC1;1;36.878417;10.269139;outdoor;3;790;;270;;;3G;10003;15406;;;;605;1;macro;10066;1
ARI_0039_C01_309_v7;7907;TN1RNC1;1;36.878417;10.269139;outdoor;1;790;;30;;;3G;10003;15407;;;;605;1;macro;856;1
ARI_0039_C01_309_v8;7908;TN1RNC1;1;36.878417;10.269139;outdoor;2;790;;130;;;3G;10003;15408;;;;605;1;macro;760;1
ARI_0039_C01_309_v9;7909;TN1RNC1;1;36.878417;10.269139;outdoor;3;790;;270;;;3G;10003;15409;;;;605;1;macro;10066;1
ARI_0040_C01_309_q4;9574;TN2RNC1;111;36.85141944;10.14049722;outdoor;4;791;;330;;;3G;10014;17074;;;;605;1;macro;390;1
ARI_0040_C01_309_r7;9577;TN2RNC1;111;36.85141944;10.14049722;outdoor;4;791;;330;;;3G;10014;17077;;;;605;1;macro;390;1
ARI_0040_C01_309_u4;7914;TN2RNC1;111;36.85141944;10.14049722;outdoor;1;791;;40;;;3G;10014;15414;;;;605;1;macro;15150;1
ARI_0040_C01_309_u5;7915;TN2RNC1;111;36.85141944;10.14049722;outdoor;2;791;;120;;;3G;10014;15415;;;;605;1;macro;1491;1
ARI_0040_C01_309_u6;7916;TN2RNC1;111;36.85141944;10.14049722;outdoor;3;791;;260;;;3G;10014;15416;;;;605;1;macro;1149;1
ARI_0040_C01_309_v7;7917;TN2RNC1;111;36.85141944;10.14049722;outdoor;1;791;;40;;;3G;10014;15417;;;;605;1;macro;-;1
ARI_0040_C01_309_v8;7918;TN2RNC1;111;36.85141944;10.14049722;outdoor;2;791;;120;;;3G;10014;15418;;;;605;1;macro;-;1
ARI_0040_C01_309_v9;7919;TN2RNC1;111;36.85141944;10.14049722;outdoor;3;791;;260;;;3G;10014;15419;;;;605;1;macro;-;1
ARI_0042_C02_309_q4;9694;TN2RNC1;111;36.8452778;10.1521389;outdoor;4;793;;335;;;3G;10017;17194;;;;605;1;macro;893;1
ARI_0042_C02_309_r7;9697;TN2RNC1;111;36.8452778;10.1521389;outdoor;4;793;;335;;;3G;10017;17197;;;;605;1;macro;596;1
ARI_0042_C02_309_u4;7934;TN2RNC1;111;36.8452778;10.1521389;outdoor;1;793;;50;;;3G;10017;15434;;;;605;1;macro;850;1
ARI_0042_C02_309_u5;7935;TN2RNC1;111;36.8452778;10.1521389;outdoor;2;793;;150;;;3G;10017;15435;;;;605;1;macro;821;1
ARI_0042_C02_309_u6;7936;TN2RNC1;111;36.8452778;10.1521389;outdoor;3;793;;265;;;3G;10017;15436;;;;605;1;macro;529;1
ARI_0042_C02_309_v7;7937;TN2RNC1;111;36.8452778;10.1521389;outdoor;1;793;;50;;;3G;10017;15437;;;;605;1;macro;850;1
ARI_0042_C02_309_v8;7938;TN2RNC1;111;36.8452778;10.1521389;outdoor;2;793;;150;;;3G;10017;15438;;;;605;1;macro;821;1
ARI_0042_C02_309_v9;7939;TN2RNC1;111;36.8452778;10.1521389;outdoor;3;793;;265;;;3G;10017;15439;;;;605;1;macro;380;1
ARI_0044_C02_309_q4;9984;TN2RNC1;111;36.852;10.1714444;outdoor;4;795;;330;;;3G;10014;17484;;;;605;1;macro;439;1
ARI_0044_C02_309_r7;9987;TN2RNC1;111;36.852;10.1714444;outdoor;4;795;;330;;;3G;10014;17487;;;;605;1;macro;439;1
ARI_0044_C02_309_u4;7954;TN2RNC1;111;36.852;10.1714444;outdoor;1;795;;50;;;3G;10014;15454;;;;605;1;macro;929;1
ARI_0044_C02_309_u5;7955;TN2RNC1;111;36.852;10.1714444;outdoor;2;795;;130;;;3G;10014;15455;;;;605;1;macro;509;1
ARI_0044_C02_309_u6;7956;TN2RNC1;111;36.852;10.1714444;outdoor;3;795;;230;;;3G;10014;15456;;;;605;1;macro;459;1
ARI_0044_C02_309_v7;7957;TN2RNC1;111;36.852;10.1714444;outdoor;1;795;;50;;;3G;10014;15457;;;;605;1;macro;239;1
ARI_0044_C02_309_v8;7958;TN2RNC1;111;36.852;10.1714444;outdoor;2;795;;130;;;3G;10014;15458;;;;605;1;macro;-;1
ARI_0044_C02_309_v9;7959;TN2RNC1;111;36.852;10.1714444;outdoor;3;795;;230;;;3G;10014;15459;;;;605;1;macro;-;1
ARI_0045_C03_309_u4;7964;TN2RNC1;111;36.863467;10.181275;outdoor;1;796;;10;;;3G;10016;15464;;;;605;1;macro;4409;1
ARI_0045_C03_309_u5;7965;TN2RNC1;111;36.863467;10.181275;outdoor;2;796;;170;;;3G;10016;15465;;;;605;1;macro;979;1
ARI_0045_C03_309_u6;7966;TN2RNC1;111;36.863467;10.181275;outdoor;3;796;;270;;;3G;10016;15466;;;;605;1;macro;617;1
ARI_0045_C03_309_v7;7967;TN2RNC1;111;36.863467;10.181275;outdoor;1;796;;10;;;3G;10016;15467;;;;605;1;macro;2405;1
ARI_0045_C03_309_v8;7968;TN2RNC1;111;36.863467;10.181275;outdoor;2;796;;170;;;3G;10016;15468;;;;605;1;macro;979;1
ARI_0045_C03_309_v9;7969;TN2RNC1;111;36.863467;10.181275;outdoor;3;796;;270;;;3G;10016;15469;;;;605;1;macro;617;1
ARI_0046_C01_309_q4;10014;TN2RNC1;111;36.84652778;10.16686111;outdoor;4;797;;160;;;3G;10012;17514;;;;605;1;macro;1039;1
ARI_0046_C01_309_r7;10017;TN2RNC1;111;36.84652778;10.16686111;outdoor;4;797;;160;;;3G;10012;17517;;;;605;1;macro;-;1
ARI_0046_C01_309_u4;7974;TN2RNC1;111;36.84652778;10.16686111;outdoor;1;797;;60;;;3G;10012;15474;;;;605;1;macro;889;1
ARI_0046_C01_309_u5;7975;TN2RNC1;111;36.84652778;10.16686111;outdoor;2;797;;230;;;3G;10012;15475;;;;605;1;macro;6377;1
ARI_0046_C01_309_u6;7976;TN2RNC1;111;36.84652778;10.16686111;outdoor;3;797;;330;;;3G;10012;15476;;;;605;1;macro;358;1
ARI_0046_C01_309_v7;7977;TN2RNC1;111;36.84652778;10.16686111;outdoor;1;797;;60;;;3G;10012;15477;;;;605;1;macro;-;1
ARI_0046_C01_309_v8;7978;TN2RNC1;111;36.84652778;10.16686111;outdoor;2;797;;230;;;3G;10012;15478;;;;605;1;macro;-;1
ARI_0046_C01_309_v9;7979;TN2RNC1;111;36.84652778;10.16686111;outdoor;3;797;;330;;;3G;10012;15479;;;;605;1;macro;358;1
ARI_0048_C01_409_u4;7994;TN2RNC1;111;36.86538889;10.1735;outdoor;1;799;;20;;;3G;10014;15494;;;;605;1;macro;419;1
ARI_0048_C01_409_u5;7995;TN2RNC1;111;36.86538889;10.1735;outdoor;2;799;;190;;;3G;10014;15495;;;;605;1;macro;679;1
ARI_0048_C01_409_u6;7996;TN2RNC1;111;36.86538889;10.1735;outdoor;3;799;;300;;;3G;10014;15496;;;;605;1;macro;600;1
ARI_0048_C01_409_v7;7997;TN2RNC1;111;36.86538889;10.1735;outdoor;1;799;;20;;;3G;10014;15497;;;;605;1;macro;-;1
ARI_0048_C01_409_v8;7998;TN2RNC1;111;36.86538889;10.1735;outdoor;2;799;;190;;;3G;10014;15498;;;;605;1;macro;679;1
ARI_0048_C01_409_v9;7999;TN2RNC1;111;36.86538889;10.1735;outdoor;3;799;;300;;;3G;10014;15499;;;;605;1;macro;-;1
ARI_0049_C02_309_s5;9605;TN2RNC1;111;36.86375;10.16636111;outdoor;2;800;;222;;;3G;10014;17105;;;;605;1;macro;1220;1
ARI_0049_C02_309_v7;8007;TN2RNC1;111;36.86375;10.16636111;outdoor;1;800;;50;;;3G;10014;15507;;;;605;1;macro;1110;1
ARI_0049_C02_309_v8;8008;TN2RNC1;111;36.86375;10.16636111;outdoor;2;800;;200;;;3G;10014;15508;;;;605;1;macro;1220;1
ARI_0049_C02_309_v9;8009;TN2RNC1;111;36.86375;10.16636111;outdoor;3;800;;310;;;3G;10014;15509;;;;605;1;macro;-;1
ARI_0049_C02_409_u4;8004;TN2RNC1;111;36.86375;10.16636111;outdoor;1;800;;50;;;3G;10014;15504;;;;605;1;macro;1110;1
ARI_0049_C02_409_u5;8005;TN2RNC1;111;36.86375;10.16636111;outdoor;2;800;;200;;;3G;10014;15505;;;;605;1;macro;1220;1
ARI_0049_C02_409_u6;8006;TN2RNC1;111;36.86375;10.16636111;outdoor;3;800;;310;;;3G;10014;15506;;;;605;1;macro;1800;1
ARI_0050_C02_418_q4;9464;TN2RNC1;111;36.8753;10.14655;outdoor;4;801;;290;;;3G;10014;16964;;;;605;1;macro;32580;1
ARI_0050_C02_418_r7;9467;TN2RNC1;111;36.8753;10.14655;outdoor;4;801;;290;;;3G;10014;16967;;;;605;1;macro;32580;1
ARI_0050_C02_418_u4;8014;TN2RNC1;111;36.8753;10.14655;outdoor;1;801;;25;;;3G;10014;15514;;;;605;1;macro;29846;1
ARI_0050_C02_418_u5;8015;TN2RNC1;111;36.8753;10.14655;outdoor;2;801;;125;;;3G;10014;15515;;;;605;1;macro;33278;1
ARI_0050_C02_418_u6;8016;TN2RNC1;111;36.8753;10.14655;outdoor;3;801;;215;;;3G;10014;15516;;;;605;1;macro;34327;1
ARI_0050_C02_418_v7;8017;TN2RNC1;111;36.8753;10.14655;outdoor;1;801;;25;;;3G;10014;15517;;;;605;1;macro;29846;1
ARI_0050_C02_418_v8;8018;TN2RNC1;111;36.8753;10.14655;outdoor;2;801;;125;;;3G;10014;15518;;;;605;1;macro;33278;1
ARI_0050_C02_418_v9;8019;TN2RNC1;111;36.8753;10.14655;outdoor;3;801;;215;;;3G;10014;15519;;;;605;1;macro;34327;1
ARI_0051_C01_409_q4;9564;TN2RNC1;111;36.84734;10.198659;outdoor;4;802;;330;;;3G;10012;17064;;;;605;1;macro;1053;1
ARI_0051_C01_409_r7;9567;TN2RNC1;111;36.84734;10.198659;outdoor;4;802;;330;;;3G;10012;17067;;;;605;1;macro;1053;1
ARI_0051_C01_409_u4;8024;TN2RNC1;111;36.84734;10.198659;outdoor;1;802;;30;;;3G;10012;15524;;;;605;1;macro;760;1
ARI_0051_C01_409_u5;8025;TN2RNC1;111;36.84734;10.198659;outdoor;2;802;;150;;;3G;10012;15525;;;;605;1;macro;631;1
ARI_0051_C01_409_u6;8026;TN2RNC1;111;36.84734;10.198659;outdoor;3;802;;250;;;3G;10012;15526;;;;605;1;macro;1115;1
ARI_0051_C01_409_v7;8027;TN2RNC1;111;36.84734;10.198659;outdoor;1;802;;30;;;3G;10012;15527;;;;605;1;macro;760;1
ARI_0051_C01_409_v8;8028;TN2RNC1;111;36.84734;10.198659;outdoor;2;802;;150;;;3G;10012;15528;;;;605;1;macro;631;1
ARI_0051_C01_409_v9;8029;TN2RNC1;111;36.84734;10.198659;outdoor;3;802;;250;;;3G;10012;15529;;;;605;1;macro;1115;1
ARI_0052_C01_309_q4;9924;TN2RNC1;111;36.88147222;10.17594167;outdoor;4;803;;80;;;3G;10016;17424;;;;605;1;macro;10905;1
ARI_0052_C01_309_r7;9927;TN2RNC1;111;36.88147222;10.17594167;outdoor;4;803;;80;;;3G;10016;17427;;;;605;1;macro;555;1
ARI_0052_C01_309_u4;8034;TN2RNC1;111;36.88147222;10.17594167;outdoor;1;803;;0;;;3G;10016;15534;;;;605;1;macro;483;1
ARI_0052_C01_309_u5;8035;TN2RNC1;111;36.88147222;10.17594167;outdoor;2;803;;180;;;3G;10016;15535;;;;605;1;macro;450;1
ARI_0052_C01_309_u6;8036;TN2RNC1;111;36.88147222;10.17594167;outdoor;3;803;;270;;;3G;10016;15536;;;;605;1;macro;385;1
ARI_0052_C01_309_v7;8037;TN2RNC1;111;36.88147222;10.17594167;outdoor;1;803;;0;;;3G;10016;15537;;;;605;1;macro;483;1
ARI_0052_C01_309_v8;8038;TN2RNC1;111;36.88147222;10.17594167;outdoor;2;803;;180;;;3G;10016;15538;;;;605;1;macro;450;1
ARI_0052_C01_309_v9;8039;TN2RNC1;111;36.88147222;10.17594167;outdoor;3;803;;270;;;3G;10016;15539;;;;605;1;macro;385;1
ARI_0053_C03_309_u4;8044;TN2RNC1;111;36.8786944;10.1838056;outdoor;1;804;;20;;;3G;10016;15544;;;;605;1;macro;9441;1
ARI_0053_C03_309_u5;8045;TN2RNC1;111;36.8786944;10.1838056;outdoor;2;804;;150;;;3G;10016;15545;;;;605;1;macro;301;1
ARI_0053_C03_309_u6;8046;TN2RNC1;111;36.8786944;10.1838056;outdoor;3;804;;270;;;3G;10016;15546;;;;605;1;macro;3002;1
ARI_0053_C03_309_v7;8047;TN2RNC1;111;36.8786944;10.1838056;outdoor;1;804;;20;;;3G;10016;15547;;;;605;1;macro;-;1
ARI_0053_C03_309_v8;8048;TN2RNC1;111;36.8786944;10.1838056;outdoor;2;804;;150;;;3G;10016;15548;;;;605;1;macro;-;1
ARI_0053_C03_309_v9;8049;TN2RNC1;111;36.8786944;10.1838056;outdoor;3;804;;270;;;3G;10016;15549;;;;605;1;macro;3002;1
ARI_0054_C02_309_u4;8054;TN2RNC1;111;36.86271;10.11444;outdoor;1;805;;30;;;3G;10014;15554;;;;605;1;macro;25328;1
ARI_0054_C02_309_u5;8055;TN2RNC1;111;36.86271;10.11444;outdoor;2;805;;150;;;3G;10014;15555;;;;605;1;macro;897;1
ARI_0054_C02_309_u6;8056;TN2RNC1;111;36.86271;10.11444;outdoor;3;805;;280;;;3G;10014;15556;;;;605;1;macro;4377;1
ARI_0054_C02_309_v7;8057;TN2RNC1;111;36.86271;10.11444;outdoor;1;805;;30;;;3G;10014;15557;;;;605;1;macro;25328;1
ARI_0054_C02_309_v8;8058;TN2RNC1;111;36.86271;10.11444;outdoor;2;805;;150;;;3G;10014;15558;;;;605;1;macro;407;1
ARI_0054_C02_309_v9;8059;TN2RNC1;111;36.86271;10.11444;outdoor;3;805;;280;;;3G;10014;15559;;;;605;1;macro;4377;1
ARI_0055_C01_309_q4;9774;TN2RNC1;111;36.8731806;10.2057194;outdoor;4;806;;60;;;3G;10016;17274;;;;605;1;macro;442;1
ARI_0055_C01_309_r7;9777;TN2RNC1;111;36.8731806;10.2057194;outdoor;4;806;;60;;;3G;10016;17277;;;;605;1;macro;442;1
ARI_0055_C01_309_u4;8064;TN2RNC1;111;36.8731806;10.2057194;outdoor;1;806;;140;;;3G;10016;15564;;;;605;1;macro;488;1
ARI_0055_C01_309_u5;8065;TN2RNC1;111;36.8731806;10.2057194;outdoor;2;806;;230;;;3G;10016;15565;;;;605;1;macro;739;1
ARI_0055_C01_309_u6;8066;TN2RNC1;111;36.8731806;10.2057194;outdoor;3;806;;340;;;3G;10016;15566;;;;605;1;macro;965;1
ARI_0055_C01_309_v7;8067;TN2RNC1;111;36.8731806;10.2057194;outdoor;1;806;;140;;;3G;10016;15567;;;;605;1;macro;488;1
ARI_0055_C01_309_v8;8068;TN2RNC1;111;36.8731806;10.2057194;outdoor;2;806;;230;;;3G;10016;15568;;;;605;1;macro;739;1
ARI_0055_C01_309_v9;8069;TN2RNC1;111;36.8731806;10.2057194;outdoor;3;806;;340;;;3G;10016;15569;;;;605;1;macro;965;1
ARI_0056_C01_309_u4;8074;TN2RNC1;111;36.90010441;10.12253431;outdoor;1;807;;15;;;3G;10014;15574;;;;605;1;macro;2500;1
ARI_0056_C01_309_u5;8075;TN2RNC1;111;36.90010441;10.12253431;outdoor;2;807;;150;;;3G;10014;15575;;;;605;1;macro;736;1
ARI_0056_C01_309_u6;8076;TN2RNC1;111;36.90010441;10.12253431;outdoor;3;807;;270;;;3G;10014;15576;;;;605;1;macro;2000;1
ARI_0056_C01_309_v7;8077;TN2RNC1;111;36.90010441;10.12253431;outdoor;1;807;;15;;;3G;10014;15577;;;;605;1;macro;-;1
ARI_0056_C01_309_v8;8078;TN2RNC1;111;36.90010441;10.12253431;outdoor;2;807;;150;;;3G;10014;15578;;;;605;1;macro;-;1
ARI_0056_C01_309_v9;8079;TN2RNC1;111;36.90010441;10.12253431;outdoor;3;807;;270;;;3G;10014;15579;;;;605;1;macro;-;1
ARI_0057_C04_309_u4;8084;TN2RNC1;111;36.8917222;10.1369167;outdoor;1;808;;80;;;3G;10014;15584;;;;605;1;macro;421;1
ARI_0057_C04_309_u5;8085;TN2RNC1;111;36.8917222;10.1369167;outdoor;2;808;;190;;;3G;10014;15585;;;;605;1;macro;4880;1
ARI_0057_C04_309_u6;8086;TN2RNC1;111;36.8917222;10.1369167;outdoor;3;808;;300;;;3G;10014;15586;;;;605;1;macro;30413;1
ARI_0057_C04_309_v7;8087;TN2RNC1;111;36.8917222;10.1369167;outdoor;1;808;;80;;;3G;10014;15587;;;;605;1;macro;421;1
ARI_0057_C04_309_v8;8088;TN2RNC1;111;36.8917222;10.1369167;outdoor;2;808;;190;;;3G;10014;15588;;;;605;1;macro;4880;1
ARI_0057_C04_309_v9;8089;TN2RNC1;111;36.8917222;10.1369167;outdoor;3;808;;300;;;3G;10014;15589;;;;605;1;macro;30413;1
ARI_0059_C01_210_u4;15144;TN2RNC2;112;37.06140003;10.11589738;outdoor;1;810;;50;;;3G;22103;30144;;;;605;1;macro;17818;1
ARI_0059_C01_210_u5;15145;TN2RNC2;112;37.06140003;10.11589738;outdoor;2;810;;150;;;3G;22103;30145;;;;605;1;macro;31167;1
ARI_0059_C01_210_u6;15146;TN2RNC2;112;37.06140003;10.11589738;outdoor;3;810;;300;;;3G;22103;30146;;;;605;1;macro;25846;1
ARI_0059_C01_210_v7;15147;TN2RNC2;112;37.06140003;10.11589738;outdoor;1;810;;50;;;3G;22103;30147;;;;605;1;macro;1367;1
ARI_0059_C01_210_v8;15148;TN2RNC2;112;37.06140003;10.11589738;outdoor;2;810;;150;;;3G;22103;30148;;;;605;1;macro;2022;1
ARI_0059_C01_210_v9;15149;TN2RNC2;112;37.06140003;10.11589738;outdoor;3;810;;300;;;3G;22103;30149;;;;605;1;macro;2150;1
ARI_0060_C01_210_u4;15194;TN2RNC2;112;37.0572;10.10749;outdoor;1;811;;40;;;3G;22103;30194;;;;605;1;macro;15705;1
ARI_0060_C01_210_u5;15195;TN2RNC2;112;37.0572;10.10749;outdoor;2;811;;130;;;3G;22103;30195;;;;605;1;macro;31212;1
ARI_0060_C01_210_u6;15196;TN2RNC2;112;37.0572;10.10749;outdoor;3;811;;230;;;3G;22103;30196;;;;605;1;macro;31533;1
ARI_0060_C01_210_v7;15197;TN2RNC2;112;37.0572;10.10749;outdoor;1;811;;40;;;3G;22103;30197;;;;605;1;macro;15705;1
ARI_0060_C01_210_v8;15198;TN2RNC2;112;37.0572;10.10749;outdoor;2;811;;130;;;3G;22103;30198;;;;605;1;macro;31212;1
ARI_0060_C01_210_v9;15199;TN2RNC2;112;37.0572;10.10749;outdoor;3;811;;230;;;3G;22103;30199;;;;605;1;macro;31533;1
ARI_0061_C02_309_q4;9724;TN1RNC1;1;36.88105;10.25522;outdoor;4;812;;100;;;3G;10003;17224;;;;605;1;macro;2029;1
ARI_0061_C02_309_r7;9727;TN1RNC1;1;36.88105;10.25522;outdoor;4;812;;100;;;3G;10003;17227;;;;605;1;macro;2029;1
ARI_0061_C02_309_u4;8124;TN1RNC1;1;36.88105;10.25522;outdoor;1;812;;20;;;3G;10003;15624;;;;605;1;macro;561;1
ARI_0061_C02_309_u5;8125;TN1RNC1;1;36.88105;10.25522;outdoor;2;812;;180;;;3G;10003;15625;;;;605;1;macro;2676;1
ARI_0061_C02_309_u6;8126;TN1RNC1;1;36.88105;10.25522;outdoor;3;812;;290;;;3G;10003;15626;;;;605;1;macro;4047;1
ARI_0061_C02_309_v7;8127;TN1RNC1;1;36.88105;10.25522;outdoor;1;812;;20;;;3G;10003;15627;;;;605;1;macro;561;1
ARI_0061_C02_309_v8;8128;TN1RNC1;1;36.88105;10.25522;outdoor;2;812;;180;;;3G;10003;15628;;;;605;1;macro;2676;1
ARI_0061_C02_309_v9;8129;TN1RNC1;1;36.88105;10.25522;outdoor;3;812;;290;;;3G;10003;15629;;;;605;1;macro;4047;1
ARI_0062_C05_110_q4;9614;TN2RNC1;111;36.91457259;10.03925955;outdoor;4;813;;150;;;3G;10014;17114;;;;605;1;macro;5951;1
ARI_0062_C05_110_r1;9617;TN2RNC1;111;36.91457259;10.03925955;outdoor;4;813;;150;;;3G;10014;17117;;;;605;1;macro;5951;1
ARI_0062_C05_110_s5;9625;TN2RNC1;111;36.91457259;10.03925955;outdoor;2;813;;102;;;3G;10014;17125;;;;605;1;macro;1505;1
ARI_0062_C08_110_u4;8134;TN2RNC1;111;36.91457259;10.03925955;outdoor;1;813;;0;;;3G;10014;15634;;;;605;1;macro;32159;1
ARI_0062_C08_110_u5;8135;TN2RNC1;111;36.91457259;10.03925955;outdoor;2;813;;80;;;3G;10014;15635;;;;605;1;macro;1505;1
ARI_0062_C08_110_u6;8136;TN2RNC1;111;36.91457259;10.03925955;outdoor;3;813;;220;;;3G;10014;15636;;;;605;1;macro;3552;1
ARI_0062_C08_110_v7;8137;TN2RNC1;111;36.91457259;10.03925955;outdoor;1;813;;0;;;3G;10014;15637;;;;605;1;macro;32159;1
ARI_0062_C08_110_v8;8138;TN2RNC1;111;36.91457259;10.03925955;outdoor;2;813;;80;;;3G;10014;15638;;;;605;1;macro;1505;1
ARI_0062_C08_110_v9;8139;TN2RNC1;111;36.91457259;10.03925955;outdoor;3;813;;220;;;3G;10014;15639;;;;605;1;macro;3552;1
ARI_0063_C02_110_u4;8144;TN1RNC1;1;36.87095;10.26374;outdoor;1;814;;30;;;3G;10003;15644;;;;605;1;macro;1159;1
ARI_0063_C02_110_u5;8145;TN1RNC1;1;36.87095;10.26374;outdoor;2;814;;130;;;3G;10003;15645;;;;605;1;macro;1209;1
